Billing Date,Service Name,Organization Name,Customer Number,Product ID,Product Name,Item Code,Quantity,Unit Cost Price,Unit Sales Price,Total Cost,Total Sales,Margin Amount,Margin Percentage,Currency Code,Payment Frequency,Purchase Order Number,Subscription ID,Subscription Name,Billing Line Details,Organization Currency Code,Organization Groups,Opportunity Number
5/7/2023,Microsoft 365,Pedriatric Associates,591324,CFQ7TTC0LHR9,Azure Information Protection Premium P1,CFQ7TTC0LHR9:0001:P1Y:MONTHLY,16,1.6,2,25.6,32,6.4,20,USD,MONTHLY,,A9DEBDB6-F13F-4BCE-CEC4-7F41A825F278,Azure Information Protection Premium P1,cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,42616
5/7/2023,Microsoft 365,Pedriatric Associates,591324,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,3,3.2,3.8,9.6,11.4,1.8,15.78947368,USD,MONTHLY,,A6699FAC-E02B-42C0-C998-91CEA833A070,Exchange Online (Plan 1),cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,42616
5/7/2023,Microsoft 365,Pedriatric Associates,591324,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,16,17.6,21.5,281.6,344,62.4,18.13953488,USD,MONTHLY,,BDCD6BAB-6EE3-4DFE-C46A-9001DA261A05,Microsoft 365 Business Premium,cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,42616
5/7/2023,Microsoft 365,Pedriatric Associates,591324,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,1,10,11.88,10,11.88,1.88,15.82491582,USD,MONTHLY,,8C46DBA7-FAEC-437D-D526-3D14B3891E6B,Microsoft 365 Business Standard,cycleCharge. From 21 Apr 2023 to 20 May 2023 (30 days),USD,Barry Goldstein;Elizabeth Kasbeer;Jarid Italiano;NOC,42616
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,0.0062,0.0034,0,0,0,0,0,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BPH7,General Block Blob v2,DZH318Z0BPH7,2.5257,0.053125,0.0625,0.13,0.15785625,0.02785625,17.64659302,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BPH7,General Block Blob v2,DZH318Z0BPH7,248.390719,0.0085,0.01,2.11,2.48390719,0.37390719,15.05318683,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BPH7,General Block Blob v2,DZH318Z0BPH7,513.0347,0.085,0.1,43.6,51.30347,7.703469999,15.01549505,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BPH7,General Block Blob v2,DZH318Z0BPH7,21388.91251,0.010625,0.0125,227.25,267.3614063,40.11140631,15.00269125,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BPH7,General Block Blob v2,DZH318Z0BPH7,1460.2473,0.0085,0.01,12.41,14.602473,2.192473,15.01439516,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,100,0,0,0,0,0,0,USD,,,6AFD7C68-AFC1-44B3-DBB5-9B1FC9F4EA48,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,181.173365,0.07395,0.087,13.39,15.76208276,2.372082755,15.04929768,USD,,,6AFD7C68-AFC1-44B3-DBB5-9B1FC9F4EA48,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,1655.585137,0,0,0,0,0,0,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.004842,0.04777,0,0,0,0,0,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft Azure Consumption,Peloton Land Solutions,685395,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.4388,0.000306,0,0,0,0,0,USD,,,2DDFDB87-592D-4A0F-AE91-8E7867B9BDF7,Azure plan - ITsavvy,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christian Sire;Jarid Italiano,95571
5/7/2023,Microsoft 365,Performance Award Center,629306,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,50,3.2,4,160,200,40,20,USD,MONTHLY,,8A1F2091-04BA-4BEE-C579-EF46DBDFD895,Exchange Online Plan 1 ,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Jason Hawkins,90722
5/7/2023,Microsoft 365,Performance Award Center,629306,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,80,4.8,5.65,384,452,68,15.04424779,USD,MONTHLY,MM010923,C5DCE042-6C88-4778-C3F5-D4752B4D744D,Microsoft 365 Business Basic,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Jason Hawkins,90722
5/7/2023,Microsoft 365,Performance Award Center,629306,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,47,10,11.76,470,552.72,82.72,14.96598639,USD,MONTHLY,MM010923,AFCFB5CE-AF27-4D5A-D1A1-E715CC01D89D,Microsoft 365 Business Standard,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Jason Hawkins,90722
5/7/2023,Microsoft 365,PFB Architects,523627,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,1,3.2,3.75,3.2,3.75,0.55,14.66666667,USD,MONTHLY,,669A48C9-38F5-48DA-C504-2387BDCBEB46,Exchange Online (Plan 1),cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Charlie Vargas;Elizabeth Kasbeer;Jarid Italiano;NOC,85695
5/7/2023,Microsoft 365,PFB Architects,523627,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,1,6.4,8,6.4,8,1.6,20,USD,MONTHLY,,EFD41C39-8329-4274-DD99-1CC9275B8374,Exchange Online (Plan 2),cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Charlie Vargas;Elizabeth Kasbeer;Jarid Italiano;NOC,85695
5/7/2023,Microsoft 365,PFB Architects,523627,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,12,10,11.75,120,141,21,14.89361702,USD,MONTHLY,,EBCBFE25-BF3F-4B85-D411-C0EBECBA952B,Microsoft 365 Business Standard,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Charlie Vargas;Elizabeth Kasbeer;Jarid Italiano;NOC,85695
5/7/2023,Microsoft 365,PHILLYVOICE,627472,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,14,4.8,5.65,67.2,79.1,11.9,15.04424779,USD,MONTHLY,,D269F4E6-F6B9-42F6-C10C-57D95BB33943,Microsoft 365 Business Basic,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Scott Mollenkopf,90780
5/7/2023,Microsoft 365,PHILLYVOICE,627472,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,7,10,11.76,70,82.32,12.32,14.96598639,USD,MONTHLY,,56B1C2FA-F2BE-4E19-DEA8-39CC16994B26,Microsoft 365 Business Standard,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Scott Mollenkopf,90780
5/7/2023,Microsoft 365,PHILLYVOICE,627472,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,1,18.4,21.65,18.4,21.65,3.25,15.01154734,USD,MONTHLY,,7338EC49-A293-4CB2-DA2D-32152D7ABD7C,Office 365 E3,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Scott Mollenkopf,90780
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,19,3.2,3.76,60.8,71.44,10.64,14.89361702,USD,MONTHLY,,2A532F58-1E24-4234-D6E3-4CBB6EAC39C3,Exchange Online Plan 1 ,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LGZT,Microsoft 365 Apps for enterprise,CFQ7TTC0LGZT:0001:P1Y:MONTHLY,4,9.6,11.29,38.4,45.16,6.76,14.96899911,USD,MONTHLY,,4D3CBBF6-0B14-4655-DD43-BE783B6B98BB,Microsoft 365 Apps for enterprise,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LHSW,Office 365 Data Loss Prevention,CFQ7TTC0LHSW:0001:P1Y:MONTHLY,3,2.4,2.82,7.2,8.46,1.26,14.89361702,USD,MONTHLY,,6ABBAF29-9EC2-4B8A-DB8A-17D3A2564BF0,Office 365 Data Loss Prevention,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,57,12.88,15.155,734.16,863.835,129.675,15.01154734,USD,MONTHLY,,E212AA32-C84B-4347-CF6E-87F4B5170C84,Office 365 E3,addQuantity. From 10 Apr 2023 to 30 Apr 2023 (21 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,56,-12.88,-15.155,-721.28,-848.68,-127.4,15.01154734,USD,MONTHLY,,E212AA32-C84B-4347-CF6E-87F4B5170C84,Office 365 E3,addQuantity. From 10 Apr 2023 to 30 Apr 2023 (21 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,57,-8.59,-10.10333333,-489.63,-575.89,-86.26,14.97855493,USD,MONTHLY,,E212AA32-C84B-4347-CF6E-87F4B5170C84,Office 365 E3,addQuantity. From 17 Apr 2023 to 30 Apr 2023 (14 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,56,18.4,21.65,1030.4,1212.4,182,15.01154734,USD,MONTHLY,,E212AA32-C84B-4347-CF6E-87F4B5170C84,Office 365 E3,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,58,8.59,10.10333333,498.22,585.9933333,87.77333333,14.97855493,USD,MONTHLY,,E212AA32-C84B-4347-CF6E-87F4B5170C84,Office 365 E3,addQuantity. From 17 Apr 2023 to 30 Apr 2023 (14 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0LF8S,Office 365 E5,CFQ7TTC0LF8S:0002:P1Y:MONTHLY,7,30.4,35.76,212.8,250.32,37.52,14.98881432,USD,MONTHLY,,A21454F8-5E20-4A83-C7A3-10C153C1E153,Office 365 E5,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0HD33,Visio Plan 1,CFQ7TTC0HD33:0003:P1Y:MONTHLY,1,4,4.71,4,4.71,0.71,15.07430998,USD,MONTHLY,,1635BC19-98F4-4174-D6C9-34A00C351E13,Visio Plan 1,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,PI Proton Centers,588324,CFQ7TTC0HD32,Visio Plan 2,CFQ7TTC0HD32:0002:P1Y:MONTHLY,2,12,14.12,24,28.24,4.24,15.01416431,USD,MONTHLY,,435DD13C-D087-4246-C918-B1ADACE0DF75,Visio Plan 2,cycleCharge. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Christos Zafiropoulos;Elizabeth Kasbeer;Jarid Italiano;NOC,67372
5/7/2023,Microsoft 365,Pirrello Digital Imaging,626709,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,40,3.2,3.64,128,145.6,17.6,12.08791209,USD,MONTHLY,Quote #: 3659535,42A471A1-BE4D-4982-DEE0-DD7CC0FFF00C,Exchange Online (Plan 1),cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Jarid Italiano,96196
5/7/2023,Microsoft 365,Pirrello Digital Imaging,626709,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,75,10,11.36,750,852,102,11.97183099,USD,MONTHLY,Quote #: 3659535,441E8486-223A-4A6C-D82C-13DA498E66B4,Microsoft 365 Business Standard,cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Jarid Italiano,96196
5/7/2023,Microsoft 365,Pirrello Digital Imaging,626709,CFQ7TTC0LFLX,Microsoft 365 E3,CFQ7TTC0LFLX:0001:P1Y:MONTHLY,1,28.8,32.73,28.8,32.73,3.93,12.00733272,USD,MONTHLY,,7C952D57-0D0E-4C70-C529-E88E898E2703,Microsoft 365 E3,cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Jarid Italiano,96196
5/7/2023,Microsoft 365,Polish & Slavic Federal Credit Union,575574,CFQ7TTC0LFLX,Microsoft 365 E3,CFQ7TTC0LFLX:0001:P1Y:MONTHLY,5,28.8,33.75,144,168.75,24.75,14.66666667,USD,MONTHLY,J.O.,98B4784C-02A0-444D-D6BF-85BADA29E18C,Microsoft 365 E3,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;John Sabino;NOC,77329
5/7/2023,Microsoft 365,Praetego Private Wealth,687967,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,1,6.4,6.88,6.4,6.88,0.48,6.976744186,USD,MONTHLY,,A689D78C-24ED-4BEC-CDB9-2726E4E6C3F3,Exchange Online (Plan 2),renew. From 04 Apr 2023 to 03 May 2023 (30 days),USD,Jarid Italiano;Sanctuary Wealth,92803
5/7/2023,Microsoft 365,Praetego Private Wealth,687967,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,3,18.4,19.78,55.2,59.34,4.14,6.976744186,USD,MONTHLY,,3099DA18-AF95-4E15-D2B3-5ADEEF4E1338,Office 365 E3,renew. From 04 Apr 2023 to 03 May 2023 (30 days),USD,Jarid Italiano;Sanctuary Wealth,92803
5/7/2023,Microsoft 365,"PRAIRIEFIRE WEALTH PLANNING, LLC",687601,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,3,18.4,19.78,55.2,59.34,4.14,6.976744186,USD,MONTHLY,,5334E917-9D4A-4ECC-C2F9-BEB67874C71D,Office 365 E3,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Jarid Italiano;Sanctuary Wealth,91977
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,211,4.8,5.25,1012.8,1107.75,94.95,8.571428571,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,212,4.8,5.25,1017.6,1113,95.4,8.571428571,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,209,3.41,3.725806452,712.69,778.6935484,66.00354839,8.476190476,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 06 Apr 2023 to 27 Apr 2023 (22 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,211,-4.8,-5.25,-1012.8,-1107.75,-94.95,8.571428571,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,207,-3.41,-3.725806452,-705.87,-771.2419355,-65.37193548,8.476190476,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 06 Apr 2023 to 27 Apr 2023 (22 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,211,2.32,2.540322581,489.52,536.0080645,46.48806452,8.673015873,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 13 Apr 2023 to 27 Apr 2023 (15 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,208,3.41,3.725806452,709.28,774.9677419,65.68774194,8.476190476,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 06 Apr 2023 to 27 Apr 2023 (22 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,208,-3.41,-3.725806452,-709.28,-774.9677419,-65.68774194,8.476190476,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 06 Apr 2023 to 27 Apr 2023 (22 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,209,-2.32,-2.540322581,-484.88,-530.9274194,-46.04741935,8.673015873,USD,MONTHLY,,DE82716E-23C8-4292-D8B3-F3B6CA988344,Microsoft 365 Business Basic,addQuantity. From 13 Apr 2023 to 27 Apr 2023 (15 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,31,-10.09,-10.96774194,-312.79,-340,-27.21,8.002941176,USD,MONTHLY,,1122DD22-0930-42FF-D523-4BF223368DBE,Office 365 E3,addQuantity. From 11 Apr 2023 to 27 Apr 2023 (17 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,32,18.4,20,588.8,640,51.2,8,USD,MONTHLY,,1122DD22-0930-42FF-D523-4BF223368DBE,Office 365 E3,cycleCharge. From 28 Apr 2023 to 27 May 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft 365,"PRINE Health MSO, LLC",666519,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,32,10.09,10.96774194,322.88,350.9677419,28.08774194,8.002941176,USD,MONTHLY,,1122DD22-0930-42FF-D523-4BF223368DBE,Office 365 E3,addQuantity. From 11 Apr 2023 to 27 Apr 2023 (17 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BP05,Backup,DZH318Z0BP05,2.41935483,8.5,10,20.56,24.1935483,3.6335483,15.01866636,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BP05,Backup,DZH318Z0BP05,753.8631745,0.03808,0.0448,28.7,33.77307022,5.073070219,15.02105135,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,0.04452284,0,0,0,0,0,0,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0C5TM,Bandwidth Inter-Region,DZH318Z0C5TM,0.21050624,0.017,0,0,0,0,0,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,0.0158,0.0034,0,0,0,0,0,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BP0B,Files,DZH318Z0BP0B,0.9311,0.01275,0.015,0.01,0.0139665,0.0039665,28.40010024,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BP0B,Files,DZH318Z0BP0B,0.0153,0.001275,0,0,0,0,0,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
5/7/2023,Microsoft Azure Consumption,"PRINE Health MSO, LLC",666519,DZH318Z0BP0B,Files,DZH318Z0BP0B,0.0994,0.001275,0,0,0,0,0,USD,,,F6752217-C8B9-4013-B0DC-A225D3E84800,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Don Miller;Elizabeth Kasbeer;Jarid Italiano;NOC,70717
